,mean_WIS,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,config/cardinality,config/cell_type,config/context_length,config/epochs,config/num_cells,config/num_layers,config/use_feat_dynamic_real,config/use_feat_static_cat,config/use_feat_static_real,logdir
0,376.28884688912063,4764.079179525375,False,,,1,f3245_00000,be14d3dcd83144f6878c7fa1693e670d,2023-06-05_09-39-07,1685950747,4764.079179525375,2763947,econ-stat-rr01,172.22.1.197,4764.079179525375,0,1,0.0061590671539306,,lstm,2,200,140,6,True,False,False,"/home/reffert/ray_results/objectiveDeepAR_2023-06-05_08-19-38/objectiveDeepAR_f3245_00000_0_cardinality=None,cell_type=lstm,context_length=2,epochs=200,num_cells=140,num_layers=6,use_feat_dyna_2023-06-05_08-19-38"
1,359.3422705943691,4651.686078310013,False,,,1,f3245_00001,d2bd73dacdd24d19bdf23a5b0bbf5566,2023-06-05_09-37-20,1685950640,4651.686078310013,2764028,econ-stat-rr01,172.22.1.197,4651.686078310013,0,1,0.0074622631072998,,lstm,2,200,140,6,True,False,False,"/home/reffert/ray_results/objectiveDeepAR_2023-06-05_08-19-38/objectiveDeepAR_f3245_00001_1_cardinality=None,cell_type=lstm,context_length=2,epochs=200,num_cells=140,num_layers=6,use_feat_dyna_2023-06-05_08-19-43"
2,358.12420055613484,4713.805821657181,False,,,1,f3245_00002,983fed216c4b41a9b49c162ae5fa7430,2023-06-05_09-38-22,1685950702,4713.805821657181,2764030,econ-stat-rr01,172.22.1.197,4713.805821657181,0,1,0.0067477226257324,,lstm,2,200,140,6,True,False,False,"/home/reffert/ray_results/objectiveDeepAR_2023-06-05_08-19-38/objectiveDeepAR_f3245_00002_2_cardinality=None,cell_type=lstm,context_length=2,epochs=200,num_cells=140,num_layers=6,use_feat_dyna_2023-06-05_08-19-43"
3,383.1705291970802,4750.326649904251,False,,,1,f3245_00003,6d1d6abbc6eb44388eb0c331e2e3b44e,2023-06-05_09-38-59,1685950739,4750.326649904251,2764032,econ-stat-rr01,172.22.1.197,4750.326649904251,0,1,0.0071361064910888,,lstm,2,200,140,6,True,False,False,"/home/reffert/ray_results/objectiveDeepAR_2023-06-05_08-19-38/objectiveDeepAR_f3245_00003_3_cardinality=None,cell_type=lstm,context_length=2,epochs=200,num_cells=140,num_layers=6,use_feat_dyna_2023-06-05_08-19-43"
4,346.7416145290233,4306.647883892059,False,,,1,f3245_00004,d2bd73dacdd24d19bdf23a5b0bbf5566,2023-06-05_10-49-06,1685954946,4306.647883892059,2764028,econ-stat-rr01,172.22.1.197,4306.647883892059,0,1,0.0074622631072998,,lstm,2,200,140,6,True,False,False,"/home/reffert/ray_results/objectiveDeepAR_2023-06-05_08-19-38/objectiveDeepAR_f3245_00004_4_cardinality=None,cell_type=lstm,context_length=2,epochs=200,num_cells=140,num_layers=6,use_feat_dyna_2023-06-05_09-37-20"
5,363.3728102189781,4344.24137711525,False,,,1,f3245_00005,983fed216c4b41a9b49c162ae5fa7430,2023-06-05_10-50-46,1685955046,4344.24137711525,2764030,econ-stat-rr01,172.22.1.197,4344.24137711525,0,1,0.0067477226257324,,lstm,2,200,140,6,True,False,False,"/home/reffert/ray_results/objectiveDeepAR_2023-06-05_08-19-38/objectiveDeepAR_f3245_00005_5_cardinality=None,cell_type=lstm,context_length=2,epochs=200,num_cells=140,num_layers=6,use_feat_dyna_2023-06-05_09-38-22"
6,357.89466892596465,4312.473324775696,False,,,1,f3245_00006,6d1d6abbc6eb44388eb0c331e2e3b44e,2023-06-05_10-50-51,1685955051,4312.473324775696,2764032,econ-stat-rr01,172.22.1.197,4312.473324775696,0,1,0.0071361064910888,,lstm,2,200,140,6,True,False,False,"/home/reffert/ray_results/objectiveDeepAR_2023-06-05_08-19-38/objectiveDeepAR_f3245_00006_6_cardinality=None,cell_type=lstm,context_length=2,epochs=200,num_cells=140,num_layers=6,use_feat_dyna_2023-06-05_09-38-59"
7,360.9561478971151,4321.304524183273,False,,,1,f3245_00007,be14d3dcd83144f6878c7fa1693e670d,2023-06-05_10-51-08,1685955068,4321.304524183273,2763947,econ-stat-rr01,172.22.1.197,4321.304524183273,0,1,0.0061590671539306,,lstm,2,200,140,6,True,False,False,"/home/reffert/ray_results/objectiveDeepAR_2023-06-05_08-19-38/objectiveDeepAR_f3245_00007_7_cardinality=None,cell_type=lstm,context_length=2,epochs=200,num_cells=140,num_layers=6,use_feat_dyna_2023-06-05_09-39-07"
8,352.7883298574904,4544.256510019302,False,,,1,f3245_00008,d2bd73dacdd24d19bdf23a5b0bbf5566,2023-06-05_12-04-51,1685959491,4544.256510019302,2764028,econ-stat-rr01,172.22.1.197,4544.256510019302,0,1,0.0074622631072998,,lstm,2,200,140,6,True,False,False,"/home/reffert/ray_results/objectiveDeepAR_2023-06-05_08-19-38/objectiveDeepAR_f3245_00008_8_cardinality=None,cell_type=lstm,context_length=2,epochs=200,num_cells=140,num_layers=6,use_feat_dyna_2023-06-05_10-49-06"
9,362.72200643030936,4286.353108167648,False,,,1,f3245_00009,983fed216c4b41a9b49c162ae5fa7430,2023-06-05_12-02-13,1685959333,4286.353108167648,2764030,econ-stat-rr01,172.22.1.197,4286.353108167648,0,1,0.0067477226257324,,lstm,2,200,140,6,True,False,False,"/home/reffert/ray_results/objectiveDeepAR_2023-06-05_08-19-38/objectiveDeepAR_f3245_00009_9_cardinality=None,cell_type=lstm,context_length=2,epochs=200,num_cells=140,num_layers=6,use_feat_dyna_2023-06-05_10-50-46"
10,400.6010557872784,4251.425609588623,False,,,1,f3245_00010,6d1d6abbc6eb44388eb0c331e2e3b44e,2023-06-05_12-01-43,1685959303,4251.425609588623,2764032,econ-stat-rr01,172.22.1.197,4251.425609588623,0,1,0.0071361064910888,,lstm,2,200,140,6,True,False,False,"/home/reffert/ray_results/objectiveDeepAR_2023-06-05_08-19-38/objectiveDeepAR_f3245_00010_10_cardinality=None,cell_type=lstm,context_length=2,epochs=200,num_cells=140,num_layers=6,use_feat_dyn_2023-06-05_10-50-51"
