,mean_WIS,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,config/cardinality,config/cell_type,config/context_length,config/epochs,config/num_cells,config/num_layers,config/use_feat_dynamic_real,config/use_feat_static_cat,config/use_feat_static_real,logdir
0,357.36371220020857,2981.368215084076,False,,,1,8f20c_00000,b6feca0384604d669a603554d2b6c52f,2023-06-03_11-10-48,1685783448,2981.368215084076,1959393,econ-stat-rr01,172.22.1.197,2981.368215084076,0,1,0.0060136318206787,,lstm,1,140,80,6,True,False,False,"/home/reffert/ray_results/objectiveDeepAR_2023-06-03_10-20-43/objectiveDeepAR_8f20c_00000_0_cardinality=None,cell_type=lstm,context_length=1,epochs=140,num_cells=80,num_layers=6,use_feat_dynam_2023-06-03_10-21-03"
1,371.0529805352798,3189.2103266716003,False,,,1,8f20c_00001,88a25db129144375abb02dce2d2f48b9,2023-06-03_11-14-22,1685783662,3189.2103266716003,1959511,econ-stat-rr01,172.22.1.197,3189.2103266716003,0,1,0.0059161186218261,,lstm,2,140,80,6,True,False,False,"/home/reffert/ray_results/objectiveDeepAR_2023-06-03_10-20-43/objectiveDeepAR_8f20c_00001_1_cardinality=None,cell_type=lstm,context_length=2,epochs=140,num_cells=80,num_layers=6,use_feat_dynam_2023-06-03_10-21-07"
2,491.54616353840805,12175.580544948578,False,,,1,8f20c_00002,4b8779ca22d044139d214c5e8e726218,2023-06-03_13-44-08,1685792648,12175.580544948578,1959513,econ-stat-rr01,172.22.1.197,12175.580544948578,0,1,0.0051319599151611,,lstm,104,140,80,6,True,False,False,"/home/reffert/ray_results/objectiveDeepAR_2023-06-03_10-20-43/objectiveDeepAR_8f20c_00002_2_cardinality=None,cell_type=lstm,context_length=104,epochs=140,num_cells=80,num_layers=6,use_feat_dyn_2023-06-03_10-21-07"
3,371.9024852276677,3136.1085317134857,False,,,1,8f20c_00003,1f00e53423224cf98ed2f87ab7b0fc11,2023-06-03_11-13-29,1685783609,3136.1085317134857,1959515,econ-stat-rr01,172.22.1.197,3136.1085317134857,0,1,0.0051245689392089,,lstm,1,160,80,6,True,False,False,"/home/reffert/ray_results/objectiveDeepAR_2023-06-03_10-20-43/objectiveDeepAR_8f20c_00003_3_cardinality=None,cell_type=lstm,context_length=1,epochs=160,num_cells=80,num_layers=6,use_feat_dynam_2023-06-03_10-21-07"
4,386.5611009732361,3189.7992191314697,False,,,1,8f20c_00004,7a70c4bc177649f89820feb15868db57,2023-06-03_11-14-23,1685783663,3189.7992191314697,1959517,econ-stat-rr01,172.22.1.197,3189.7992191314697,0,1,0.0064518451690673,,lstm,2,160,80,6,True,False,False,"/home/reffert/ray_results/objectiveDeepAR_2023-06-03_10-20-43/objectiveDeepAR_8f20c_00004_4_cardinality=None,cell_type=lstm,context_length=2,epochs=160,num_cells=80,num_layers=6,use_feat_dynam_2023-06-03_10-21-07"
5,454.00254171011466,13553.95481133461,False,,,1,8f20c_00005,822c7c51a6f94ad6b51bb47f18939003,2023-06-03_14-07-07,1685794027,13553.95481133461,1959519,econ-stat-rr01,172.22.1.197,13553.95481133461,0,1,0.0072448253631591,,lstm,104,160,80,6,True,False,False,"/home/reffert/ray_results/objectiveDeepAR_2023-06-03_10-20-43/objectiveDeepAR_8f20c_00005_5_cardinality=None,cell_type=lstm,context_length=104,epochs=160,num_cells=80,num_layers=6,use_feat_dyn_2023-06-03_10-21-07"
6,366.2296011470282,3459.941574573517,False,,,1,8f20c_00006,8d95173354fb4c4f8840b5aa555d0dff,2023-06-03_11-18-52,1685783932,3459.941574573517,1959521,econ-stat-rr01,172.22.1.197,3459.941574573517,0,1,0.0047721862792968,,lstm,1,200,80,6,True,False,False,"/home/reffert/ray_results/objectiveDeepAR_2023-06-03_10-20-43/objectiveDeepAR_8f20c_00006_6_cardinality=None,cell_type=lstm,context_length=1,epochs=200,num_cells=80,num_layers=6,use_feat_dynam_2023-06-03_10-21-07"
7,377.4033672228016,3610.559550523758,False,,,1,8f20c_00007,9910be26d4a8403eb898677b20b6d9ee,2023-06-03_11-21-23,1685784083,3610.559550523758,1959523,econ-stat-rr01,172.22.1.197,3610.559550523758,0,1,0.0053141117095947,,lstm,2,200,80,6,True,False,False,"/home/reffert/ray_results/objectiveDeepAR_2023-06-03_10-20-43/objectiveDeepAR_8f20c_00007_7_cardinality=None,cell_type=lstm,context_length=2,epochs=200,num_cells=80,num_layers=6,use_feat_dynam_2023-06-03_10-21-07"
8,472.1623001390337,16179.799283027647,False,,,1,8f20c_00008,a238a5f1e62a4ba9aa9da1ddf21ff541,2023-06-03_14-50-53,1685796653,16179.799283027647,1959525,econ-stat-rr01,172.22.1.197,16179.799283027647,0,1,0.0067498683929443,,lstm,104,200,80,6,True,False,False,"/home/reffert/ray_results/objectiveDeepAR_2023-06-03_10-20-43/objectiveDeepAR_8f20c_00008_8_cardinality=None,cell_type=lstm,context_length=104,epochs=200,num_cells=80,num_layers=6,use_feat_dyn_2023-06-03_10-21-07"
9,405.7228102189781,4976.457050561905,False,,,1,8f20c_00009,26e1521f7b5a46818dd780c69a355d40,2023-06-03_11-44-09,1685785449,4976.457050561905,1959527,econ-stat-rr01,172.22.1.197,4976.457050561905,0,1,0.0065233707427978,,lstm,1,140,140,6,True,False,False,"/home/reffert/ray_results/objectiveDeepAR_2023-06-03_10-20-43/objectiveDeepAR_8f20c_00009_9_cardinality=None,cell_type=lstm,context_length=1,epochs=140,num_cells=140,num_layers=6,use_feat_dyna_2023-06-03_10-21-07"
10,381.0969629822732,5043.6148998737335,False,,,1,8f20c_00010,6a67929fd6d443bca4eeddcd53567ddc,2023-06-03_11-45-16,1685785516,5043.6148998737335,1959530,econ-stat-rr01,172.22.1.197,5043.6148998737335,0,1,0.0056233406066894,,lstm,2,140,140,6,True,False,False,"/home/reffert/ray_results/objectiveDeepAR_2023-06-03_10-20-43/objectiveDeepAR_8f20c_00010_10_cardinality=None,cell_type=lstm,context_length=2,epochs=140,num_cells=140,num_layers=6,use_feat_dyn_2023-06-03_10-21-07"
11,459.3633037886687,21768.60195159912,False,,,1,8f20c_00011,f50c62f9849a47c6be4aa2732a7555ea,2023-06-03_16-24-01,1685802241,21768.60195159912,1959531,econ-stat-rr01,172.22.1.197,21768.60195159912,0,1,0.0061132907867431,,lstm,104,140,140,6,True,False,False,"/home/reffert/ray_results/objectiveDeepAR_2023-06-03_10-20-43/objectiveDeepAR_8f20c_00011_11_cardinality=None,cell_type=lstm,context_length=104,epochs=140,num_cells=140,num_layers=6,use_feat_d_2023-06-03_10-21-07"
12,384.14641119221415,5073.523181200028,False,,,1,8f20c_00012,f6a31a9f3cdd4ca9914c063a4d4de7f7,2023-06-03_11-45-47,1685785547,5073.523181200028,1959533,econ-stat-rr01,172.22.1.197,5073.523181200028,0,1,0.0048942565917968,,lstm,1,160,140,6,True,False,False,"/home/reffert/ray_results/objectiveDeepAR_2023-06-03_10-20-43/objectiveDeepAR_8f20c_00012_12_cardinality=None,cell_type=lstm,context_length=1,epochs=160,num_cells=140,num_layers=6,use_feat_dyn_2023-06-03_10-21-07"
13,348.2250173792145,5269.491979837418,False,,,1,8f20c_00013,ed0b43e8a9874800a310cc32275f2131,2023-06-03_11-49-02,1685785742,5269.491979837418,1959535,econ-stat-rr01,172.22.1.197,5269.491979837418,0,1,0.0066275596618652,,lstm,2,160,140,6,True,False,False,"/home/reffert/ray_results/objectiveDeepAR_2023-06-03_10-20-43/objectiveDeepAR_8f20c_00013_13_cardinality=None,cell_type=lstm,context_length=2,epochs=160,num_cells=140,num_layers=6,use_feat_dyn_2023-06-03_10-21-07"
14,436.6538277719847,24188.270890712734,False,,,1,8f20c_00014,817701f9e797498daea99e74eba0a51b,2023-06-03_17-04-21,1685804661,24188.270890712734,1959537,econ-stat-rr01,172.22.1.197,24188.270890712734,0,1,0.006749153137207,,lstm,104,160,140,6,True,False,False,"/home/reffert/ray_results/objectiveDeepAR_2023-06-03_10-20-43/objectiveDeepAR_8f20c_00014_14_cardinality=None,cell_type=lstm,context_length=104,epochs=160,num_cells=140,num_layers=6,use_feat_d_2023-06-03_10-21-07"
15,363.0893595759472,5637.488764047623,False,,,1,8f20c_00015,b9bb0312eaa24ea7943e899bcf6a7ee4,2023-06-03_11-55-10,1685786110,5637.488764047623,1959539,econ-stat-rr01,172.22.1.197,5637.488764047623,0,1,0.0058374404907226,,lstm,1,200,140,6,True,False,False,"/home/reffert/ray_results/objectiveDeepAR_2023-06-03_10-20-43/objectiveDeepAR_8f20c_00015_15_cardinality=None,cell_type=lstm,context_length=1,epochs=200,num_cells=140,num_layers=6,use_feat_dyn_2023-06-03_10-21-07"
