,mean_WIS,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,config/cardinality,config/cell_type,config/context_length,config/epochs,config/num_cells,config/num_layers,config/use_feat_dynamic_real,config/use_feat_static_cat,config/use_feat_static_real,logdir
0,400.4506864789712,723.8974213600159,False,,,1,e9419_00000,bf9ed8208365497f986e3293c850c06d,2023-05-24_17-07-00,1684940820,723.8974213600159,3146065,econ-stat-rr01,172.22.1.197,723.8974213600159,0,1,0.0075767040252685,,lstm,1,90,10,6,True,False,False,"/home/reffert/ray_results/objectiveDeepAR_2023-05-24_16-54-30/objectiveDeepAR_e9419_00000_0_cardinality=None,cell_type=lstm,context_length=1,epochs=90,num_cells=10,num_layers=6,use_feat_dynami_2023-05-24_16-54-52"
1,447.7693865137296,763.5214967727661,False,,,1,e9419_00001,6004e28ac30b4492b9eacb5276e1079d,2023-05-24_17-07-44,1684940864,763.5214967727661,3146157,econ-stat-rr01,172.22.1.197,763.5214967727661,0,1,0.0047156810760498,,lstm,2,90,10,6,True,False,False,"/home/reffert/ray_results/objectiveDeepAR_2023-05-24_16-54-30/objectiveDeepAR_e9419_00001_1_cardinality=None,cell_type=lstm,context_length=2,epochs=90,num_cells=10,num_layers=6,use_feat_dynami_2023-05-24_16-54-56"
2,483.1449426485923,826.0825564861298,False,,,1,e9419_00002,0e0836e698a646b0a1aa1c5b25b5c532,2023-05-24_17-08-47,1684940927,826.0825564861298,3146159,econ-stat-rr01,172.22.1.197,826.0825564861298,0,1,0.0053591728210449,,lstm,4,90,10,6,True,False,False,"/home/reffert/ray_results/objectiveDeepAR_2023-05-24_16-54-30/objectiveDeepAR_e9419_00002_2_cardinality=None,cell_type=lstm,context_length=4,epochs=90,num_cells=10,num_layers=6,use_feat_dynami_2023-05-24_16-54-56"
3,411.0168491484185,962.1199278831482,False,,,1,e9419_00003,5f4275ee7ab5421387645ca179d65b32,2023-05-24_17-11-03,1684941063,962.1199278831482,3146161,econ-stat-rr01,172.22.1.197,962.1199278831482,0,1,0.005340576171875,,lstm,1,140,10,6,True,False,False,"/home/reffert/ray_results/objectiveDeepAR_2023-05-24_16-54-30/objectiveDeepAR_e9419_00003_3_cardinality=None,cell_type=lstm,context_length=1,epochs=140,num_cells=10,num_layers=6,use_feat_dynam_2023-05-24_16-54-56"
4,407.6136557177616,1022.968977212906,False,,,1,e9419_00004,48e2796157d7420284390f932990d912,2023-05-24_17-12-04,1684941124,1022.968977212906,3146163,econ-stat-rr01,172.22.1.197,1022.968977212906,0,1,0.0052385330200195,,lstm,2,140,10,6,True,False,False,"/home/reffert/ray_results/objectiveDeepAR_2023-05-24_16-54-30/objectiveDeepAR_e9419_00004_4_cardinality=None,cell_type=lstm,context_length=2,epochs=140,num_cells=10,num_layers=6,use_feat_dynam_2023-05-24_16-54-56"
5,471.6703032672923,1123.8138978481293,False,,,1,e9419_00005,25da3e875fee4bd8b7ea2fab798c309e,2023-05-24_17-13-45,1684941225,1123.8138978481293,3146165,econ-stat-rr01,172.22.1.197,1123.8138978481293,0,1,0.0051681995391845,,lstm,4,140,10,6,True,False,False,"/home/reffert/ray_results/objectiveDeepAR_2023-05-24_16-54-30/objectiveDeepAR_e9419_00005_5_cardinality=None,cell_type=lstm,context_length=4,epochs=140,num_cells=10,num_layers=6,use_feat_dynam_2023-05-24_16-54-56"
6,407.5137165450121,1292.1700649261477,False,,,1,e9419_00006,b6c467f0593c4d50add0270183cf54af,2023-05-24_17-16-33,1684941393,1292.1700649261477,3146167,econ-stat-rr01,172.22.1.197,1292.1700649261477,0,1,0.0049471855163574,,lstm,1,200,10,6,True,False,False,"/home/reffert/ray_results/objectiveDeepAR_2023-05-24_16-54-30/objectiveDeepAR_e9419_00006_6_cardinality=None,cell_type=lstm,context_length=1,epochs=200,num_cells=10,num_layers=6,use_feat_dynam_2023-05-24_16-54-56"
7,431.15101233924224,1339.7653634548187,False,,,1,e9419_00007,eb492f51b14d4b5bb1442f9a235b93c6,2023-05-24_17-17-20,1684941440,1339.7653634548187,3146169,econ-stat-rr01,172.22.1.197,1339.7653634548187,0,1,0.0056300163269042,,lstm,2,200,10,6,True,False,False,"/home/reffert/ray_results/objectiveDeepAR_2023-05-24_16-54-30/objectiveDeepAR_e9419_00007_7_cardinality=None,cell_type=lstm,context_length=2,epochs=200,num_cells=10,num_layers=6,use_feat_dynam_2023-05-24_16-54-56"
8,491.77665971498095,1492.741047859192,False,,,1,e9419_00008,8329c83315144561beb999800eb83b73,2023-05-24_17-19-54,1684941594,1492.741047859192,3146171,econ-stat-rr01,172.22.1.197,1492.741047859192,0,1,0.0060865879058837,,lstm,4,200,10,6,True,False,False,"/home/reffert/ray_results/objectiveDeepAR_2023-05-24_16-54-30/objectiveDeepAR_e9419_00008_8_cardinality=None,cell_type=lstm,context_length=4,epochs=200,num_cells=10,num_layers=6,use_feat_dynam_2023-05-24_16-54-56"
9,357.6036235662148,1672.8724629878998,False,,,1,e9419_00009,1ed9f842a80e4f82a6c4ea1a08f4633d,2023-05-24_17-22-54,1684941774,1672.8724629878998,3146173,econ-stat-rr01,172.22.1.197,1672.8724629878998,0,1,0.0045068264007568,,lstm,1,90,60,6,True,False,False,"/home/reffert/ray_results/objectiveDeepAR_2023-05-24_16-54-30/objectiveDeepAR_e9419_00009_9_cardinality=None,cell_type=lstm,context_length=1,epochs=90,num_cells=60,num_layers=6,use_feat_dynami_2023-05-24_16-54-56"
